model_ref
1 1.000000 1
757 180 358 16
 3097167 10471.15  8662.05     0.00  57822.5      0.0  8662.05     0.00  1.00000
 3109926 10453.63  8643.99     0.00  57822.5      0.0  8643.99     0.00  1.00000
 3122686 10436.02  8625.80     0.00  57822.5      0.0  8625.80     0.00  1.00000
 3135446 10418.31  8607.49     0.00  57822.5      0.0  8607.49     0.00  1.00000
 3148206 10400.51  8589.06     0.00  57822.5      0.0  8589.06     0.00  1.00000
 3160965 10382.61  8570.51     0.00  57822.5      0.0  8570.51     0.00  1.00000
 3173725 10364.61  8551.83     0.00  57822.5      0.0  8551.83     0.00  1.00000
 3186485 10346.52  8533.03     0.00  57822.5      0.0  8533.03     0.00  1.00000
 3199244 10328.34  8514.10     0.00  57822.5      0.0  8514.10     0.00  1.00000
 3212004 10310.05  8495.05     0.00  57822.5      0.0  8495.05     0.00  1.00000
 3224764 10291.68  8475.87     0.00  57822.5      0.0  8475.87     0.00  1.00000
 3237523 10273.20  8456.57     0.00  57822.5      0.0  8456.57     0.00  1.00000
 3250283 10254.63  8437.14     0.00  57822.5      0.0  8437.14     0.00  1.00000
 3263043 10235.96  8417.58     0.00  57822.5      0.0  8417.58     0.00  1.00000
 3275803 10217.20  8397.89     0.00  57822.5      0.0  8397.89     0.00  1.00000
 3288562 10198.33  8378.07     0.00  57822.5      0.0  8378.07     0.00  1.00000
 3301322 10179.37  8358.12     0.00  57822.5      0.0  8358.12     0.00  1.00000
 3314082 10160.31  8338.04     0.00  57822.5      0.0  8338.04     0.00  1.00000
 3326841 10141.15  8317.83     0.00  57822.5      0.0  8317.83     0.00  1.00000
 3339601 10121.90  8297.49     0.00  57822.5      0.0  8297.49     0.00  1.00000
 3352361 10102.54  8277.01     0.00  57822.5      0.0  8277.01     0.00  1.00000
 3365120 10083.09  8256.41     0.00  57822.5      0.0  8256.41     0.00  1.00000
 3377880 10063.53  8235.66     0.00  57822.5      0.0  8235.66     0.00  1.00000
 3390640 10043.88  8214.79     0.00  57822.5      0.0  8214.79     0.00  1.00000
 3403400 10024.12  8193.77     0.00  57822.5      0.0  8193.77     0.00  1.00000
 3416159 10004.27  8172.62     0.00  57822.5      0.0  8172.62     0.00  1.00000
 3428919  9984.32  8151.34     0.00  57822.5      0.0  8151.34     0.00  1.00000
 3441679  9964.26  8129.92     0.00  57822.5      0.0  8129.92     0.00  1.00000
 3454438  9944.10  8108.36     0.00  57822.5      0.0  8108.36     0.00  1.00000
 3467198  9923.84  8086.66     0.00  57822.5      0.0  8086.66     0.00  1.00000
 3480000  9903.48  8064.82     0.00  57822.5      0.0  8064.82     0.00  1.00000
 3480000  5578.03 13674.57  7295.93  57822.5    355.0 13779.78  7333.17  0.97475
 3489335  5572.96 13675.13  7295.34  57822.5    355.0 13775.15  7330.76  0.97597
 3498713  5567.85 13675.69  7294.76  57822.5    355.0 13770.50  7328.33  0.97720
 3508091  5562.79 13676.24  7294.14  57822.5    355.0 13765.83  7325.86  0.97844
 3517468  5557.70 13676.75  7293.47  57822.5    355.0 13761.19  7323.38  0.97966
 3526846  5552.64 13677.22  7292.77  57822.5    355.0 13756.52  7320.83  0.98089
 3536224  5547.55 13677.63  7292.00  57822.5    355.0 13751.79  7318.27  0.98211
 3545601  5542.45 13677.98  7291.20  57822.5    355.0 13747.07  7315.66  0.98333
 3554979  5537.35 13678.27  7290.33  57822.5    355.0 13742.30  7313.00  0.98454
 3564357  5532.24 13678.47  7289.39  57822.5    355.0 13737.50  7310.29  0.98575
 3573734  5527.14 13678.62  7288.40  57822.5    355.0 13732.67  7307.54  0.98693
 3583112  5522.00 13678.67  7287.33  57822.5    355.0 13727.77  7304.74  0.98811
 3592489  5516.85 13678.60  7286.19  57822.5    355.0 13722.87  7301.88  0.98928
 3601867  5511.70 13678.44  7284.97  57822.5    355.0 13717.91  7298.95  0.99043
 3611245  5506.53 13678.16  7283.69  57822.5    355.0 13712.92  7296.00  0.99157
 3620622  5501.33 13677.77  7282.32  57822.5    355.0 13707.87  7292.98  0.99270
 3630000  5496.15 13677.29  7280.90  57822.5    355.0 13702.83  7289.96  0.99380
 3630000  5496.15 13677.29  7280.90  57822.5    355.0 13702.83  7289.96  0.99380
 3639471  5490.90 13667.44  7275.00  57822.5    355.0 13688.43  7282.44  0.99491
 3648942  5485.63 13657.53  7269.07  57822.5    355.0 13674.04  7274.91  0.99597
 3658413  5480.39 13647.54  7263.16  57822.5    355.0 13659.70  7267.47  0.99704
 3667885  5475.12 13637.52  7257.20  57822.5    355.0 13645.43  7260.00  0.99808
 3677356  5469.87 13627.44  7251.30  57822.5    355.0 13631.19  7252.61  0.99909
 3686827  5464.63 13617.31  7245.36  57822.5    355.0 13617.02  7245.25  1.00007
 3696298  5459.40 13607.16  7239.48  57822.5    355.0 13602.94  7237.98  1.00104
 3705769  5454.16 13596.96  7233.64  57822.5    355.0 13588.95  7230.81  1.00197
 3715240  5448.96 13586.77  7227.83  57822.5    355.0 13575.09  7223.70  1.00287
 3724712  5443.79 13576.53  7222.11  57822.5    355.0 13561.32  7216.71  1.00375
 3734183  5438.63 13566.30  7216.44  57822.5    355.0 13547.67  7209.82  1.00460
 3743654  5433.48 13556.04  7210.84  57822.5    355.0 13534.15  7203.06  1.00540
 3753125  5428.35 13545.79  7205.33  57822.5    355.0 13520.78  7196.46  1.00618
 3762596  5423.26 13535.58  7199.92  57822.5    355.0 13507.57  7189.98  1.00693
 3772067  5418.22 13525.34  7194.66  57822.5    355.0 13494.51  7183.70  1.00764
 3781538  5413.18 13515.14  7189.46  57822.5    355.0 13481.63  7177.56  1.00831
 3791010  5408.20 13504.96  7184.39  57822.5    355.0 13468.94  7171.60  1.00894
 3800481  5403.24 13494.81  7179.47  57822.5    355.0 13456.41  7165.81  1.00954
 3809952  5398.31 13484.66  7174.62  57822.5    355.0 13444.03  7160.18  1.01011
 3819423  5393.42 13474.53  7169.91  57822.5    355.0 13431.85  7154.74  1.01064
 3828894  5388.56 13464.41  7165.30  57822.5    355.0 13419.78  7149.42  1.01113
 3838365  5383.72 13454.29  7160.77  57822.5    355.0 13407.89  7144.26  1.01158
 3847837  5378.92 13444.19  7156.33  57822.5    355.0 13396.13  7139.22  1.01201
 3857308  5374.13 13434.08  7151.98  57822.5    355.0 13384.49  7134.34  1.01239
 3866779  5369.35 13423.99  7147.72  57822.5    355.0 13372.99  7129.58  1.01276
 3876250  5364.61 13413.87  7143.53  57822.5    355.0 13361.61  7124.94  1.01309
 3885721  5359.90 13403.75  7139.41  57822.5    355.0 13350.36  7120.42  1.01339
 3895192  5355.19 13393.63  7135.37  57822.5    355.0 13339.21  7116.02  1.01366
 3904663  5350.52 13383.47  7131.40  57822.5    355.0 13328.16  7111.70  1.01388
 3914135  5345.85 13373.32  7127.49  57822.5    355.0 13317.21  7107.50  1.01410
 3923606  5341.21 13363.15  7123.61  57822.5    355.0 13306.39  7103.37  1.01428
 3933077  5336.57 13352.96  7119.80  57822.5    355.0 13295.63  7099.37  1.01443
 3942548  5331.94 13342.74  7116.03  57822.5    355.0 13284.97  7095.43  1.01456
 3952019  5327.33 13332.51  7112.29  57822.5    355.0 13274.39  7091.56  1.01465
 3961490  5322.72 13322.23  7108.59  57822.5    355.0 13263.88  7087.77  1.01473
 3970962  5318.15 13311.94  7104.92  57822.5    355.0 13253.42  7084.06  1.01479
 3980433  5313.58 13301.62  7101.27  57822.5    355.0 13243.04  7080.38  1.01481
 3989904  5309.01 13291.22  7097.67  57822.5    355.0 13232.70  7076.79  1.01481
 3999375  5304.42 13280.82  7094.09  57822.5    355.0 13222.42  7073.25  1.01480
 4008846  5299.87 13270.36  7090.50  57822.5    355.0 13212.17  7069.72  1.01475
 4018317  5295.30 13259.86  7086.93  57822.5    355.0 13202.01  7066.26  1.01468
 4027788  5290.76 13249.33  7083.37  57822.5    355.0 13191.85  7062.83  1.01458
 4037260  5286.20 13238.73  7079.81  57822.5    355.0 13181.72  7059.43  1.01447
 4046731  5281.63 13228.10  7076.25  57822.5    355.0 13171.63  7056.07  1.01435
 4056202  5277.09 13217.44  7072.71  57822.5    355.0 13161.59  7052.73  1.01422
 4065673  5272.54 13206.71  7069.17  57822.5    355.0 13151.55  7049.43  1.01405
 4075144  5267.99 13195.94  7065.61  57822.5    355.0 13141.52  7046.14  1.01386
 4084615  5263.44 13185.13  7062.04  57822.5    355.0 13131.52  7042.85  1.01366
 4094087  5258.88 13174.27  7058.46  57822.5    355.0 13121.53  7039.58  1.01346
 4103558  5254.34 13163.37  7054.88  57822.5    355.0 13111.56  7036.33  1.01323
 4113029  5249.78 13152.41  7051.29  57822.5    355.0 13101.57  7033.08  1.01297
 4122500  5245.21 13141.41  7047.68  57822.5    355.0 13091.61  7029.83  1.01273
 4131971  5240.65 13130.36  7044.06  57822.5    355.0 13081.64  7026.58  1.01246
 4141442  5236.06 13119.24  7040.41  57822.5    355.0 13071.66  7023.33  1.01218
 4150913  5231.49 13108.09  7036.70  57822.5    355.0 13061.68  7020.05  1.01188
 4160385  5226.90 13096.87  7033.03  57822.5    355.0 13051.71  7016.81  1.01158
 4169856  5222.32 13085.62  7029.30  57822.5    355.0 13041.68  7013.54  1.01127
 4179327  5217.71 13074.32  7025.54  57822.5    355.0 13031.66  7010.22  1.01095
 4188798  5213.11 13062.97  7021.74  57822.5    355.0 13021.62  7006.89  1.01063
 4198269  5208.49 13051.54  7017.92  57822.5    355.0 13011.54  7003.55  1.01029
 4207740  5203.85 13040.09  7014.05  57822.5    355.0 13001.45  7000.15  1.00995
 4217212  5199.21 13028.56  7010.14  57822.5    355.0 12991.31  6996.76  1.00960
 4226683  5194.56 13016.99  7006.21  57822.5    355.0 12981.14  6993.32  1.00922
 4236154  5189.89 13005.36  7002.21  57822.5    355.0 12970.91  6989.82  1.00888
 4245625  5185.22 12993.67  6998.18  57822.5    355.0 12960.67  6986.30  1.00851
 4255096  5180.54 12981.95  6994.09  57822.5    355.0 12950.39  6982.73  1.00815
 4264567  5175.82 12970.14  6989.94  57822.5    355.0 12940.03  6979.11  1.00778
 4274038  5171.12 12958.28  6985.75  57822.5    355.0 12929.62  6975.43  1.00741
 4283510  5166.39 12946.38  6981.51  57822.5    355.0 12919.17  6971.71  1.00704
 4292981  5161.64 12934.42  6977.23  57822.5    355.0 12908.67  6967.95  1.00667
 4302452  5156.88 12922.41  6972.86  57822.5    355.0 12898.11  6964.11  1.00630
 4311923  5152.10 12910.36  6968.47  57822.5    355.0 12887.50  6960.23  1.00594
 4321394  5147.32 12898.25  6964.02  57822.5    355.0 12876.82  6956.31  1.00557
 4330865  5142.52 12886.09  6959.53  57822.5    355.0 12866.10  6952.34  1.00521
 4340337  5137.69 12873.89  6955.00  57822.5    355.0 12855.32  6948.30  1.00483
 4349808  5132.86 12861.66  6950.43  57822.5    355.0 12844.51  6944.24  1.00446
 4359279  5128.03 12849.40  6945.79  57822.5    355.0 12833.64  6940.10  1.00409
 4368750  5123.18 12837.10  6941.15  57822.5    355.0 12822.71  6935.96  1.00374
 4378221  5118.32 12824.79  6936.45  57822.5    355.0 12811.75  6931.75  1.00338
 4387692  5113.45 12812.44  6931.73  57822.5    355.0 12800.74  6927.51  1.00305
 4397163  5108.56 12800.05  6926.96  57822.5    355.0 12789.69  6923.23  1.00271
 4406635  5103.67 12787.64  6922.17  57822.5    355.0 12778.58  6918.89  1.00237
 4416106  5098.77 12775.24  6917.36  57822.5    355.0 12767.44  6914.54  1.00203
 4425577  5093.85 12762.80  6912.50  57822.5    355.0 12756.25  6910.12  1.00171
 4435048  5088.93 12750.34  6907.63  57822.5    355.0 12745.01  6905.71  1.00140
 4444519  5084.00 12737.89  6902.73  57822.5    355.0 12733.75  6901.25  1.00109
 4453990  5079.05 12725.41  6897.81  57822.5    355.0 12722.44  6896.72  1.00078
 4463462  5074.12 12712.93  6892.87  57822.5    355.0 12711.09  6892.19  1.00050
 4472933  5069.16 12700.45  6887.90  57822.5    355.0 12699.68  6887.61  1.00021
 4482404  5064.21 12687.97  6882.92  57822.5    355.0 12688.24  6883.01  0.99994
 4491875  5059.23 12675.48  6877.92  57822.5    355.0 12676.79  6878.40  0.99967
 4501346  5054.26 12663.01  6872.92  57822.5    355.0 12665.29  6873.74  0.99941
 4510817  5049.29 12650.54  6867.93  57822.5    355.0 12653.74  6869.08  0.99916
 4520288  5044.29 12638.07  6862.88  57822.5    355.0 12642.16  6864.37  0.99893
 4529760  5039.29 12625.64  6857.87  57822.5    355.0 12630.56  6859.65  0.99870
 4539231  5034.32 12613.20  6852.83  57822.5    355.0 12618.93  6854.89  0.99849
 4548702  5029.32 12600.78  6847.80  57822.5    355.0 12607.25  6850.14  0.99830
 4558173  5024.32 12588.37  6842.77  57822.5    355.0 12595.53  6845.34  0.99812
 4567644  5019.33 12575.98  6837.71  57822.5    355.0 12583.78  6840.53  0.99794
 4577115  5014.31 12563.63  6832.66  57822.5    355.0 12572.00  6835.71  0.99777
 4586587  5009.30 12551.27  6827.62  57822.5    355.0 12560.22  6830.86  0.99762
 4596058  5004.29 12538.94  6822.57  57822.5    355.0 12548.39  6826.00  0.99748
 4605529  4999.26 12526.60  6817.54  57822.5    355.0 12536.52  6821.13  0.99738
 4615000  4994.23 12514.29  6812.50  57822.5    355.0 12524.62  6816.24  0.99726
 4624471  4989.21 12502.00  6807.44  57822.5    355.0 12512.70  6811.32  0.99716
 4633942  4984.17 12489.70  6802.39  57822.5    355.0 12500.76  6806.40  0.99707
 4643413  4979.14 12477.40  6797.35  57822.5    355.0 12488.77  6801.45  0.99698
 4652885  4974.11 12465.13  6792.29  57822.5    355.0 12476.75  6796.52  0.99690
 4662356  4969.06 12452.85  6787.26  57822.5    355.0 12464.71  6791.57  0.99683
 4671827  4964.02 12440.58  6782.20  57822.5    355.0 12452.64  6786.59  0.99678
 4681298  4958.97 12428.31  6777.15  57822.5    355.0 12440.54  6781.61  0.99672
 4690769  4953.92 12416.03  6772.10  57822.5    355.0 12428.40  6776.62  0.99669
 4700240  4948.87 12403.74  6767.04  57822.5    355.0 12416.24  6771.60  0.99664
 4709712  4943.83 12391.47  6762.02  57822.5    355.0 12404.07  6766.60  0.99662
 4719183  4938.76 12379.19  6756.97  57822.5    355.0 12391.86  6761.58  0.99660
 4728654  4933.69 12366.90  6751.92  57822.5    355.0 12379.62  6756.55  0.99658
 4738125  4928.62 12354.60  6746.88  57822.5    355.0 12367.37  6751.52  0.99658
 4747596  4923.55 12342.32  6741.84  57822.5    355.0 12355.07  6746.49  0.99656
 4757067  4918.49 12329.99  6736.81  57822.5    355.0 12342.76  6741.44  0.99657
 4766538  4913.40 12317.67  6731.76  57822.5    355.0 12330.41  6736.40  0.99656
 4776010  4908.33 12305.35  6726.73  57822.5    355.0 12318.04  6731.34  0.99657
 4785481  4903.26 12293.01  6721.69  57822.5    355.0 12305.67  6726.29  0.99658
 4794952  4898.17 12280.65  6716.65  57822.5    355.0 12293.23  6721.23  0.99660
 4804423  4893.09 12268.27  6711.63  57822.5    355.0 12280.77  6716.18  0.99660
 4813894  4888.01 12255.89  6706.60  57822.5    355.0 12268.31  6711.13  0.99661
 4823365  4882.92 12243.47  6701.56  57822.5    355.0 12255.81  6706.07  0.99663
 4832837  4877.84 12231.03  6696.54  57822.5    355.0 12243.29  6701.01  0.99666
 4842308  4872.74 12218.58  6691.51  57822.5    355.0 12230.75  6695.94  0.99668
 4851779  4867.64 12206.09  6686.48  57822.5    355.0 12218.18  6690.88  0.99671
 4861250  4862.55 12193.62  6681.47  57822.5    355.0 12205.57  6685.85  0.99673
 4870721  4857.45 12181.09  6676.46  57822.5    355.0 12192.94  6680.79  0.99677
 4880192  4852.35 12168.54  6671.44  57822.5    355.0 12180.31  6675.73  0.99679
 4889663  4847.25 12155.95  6666.42  57822.5    355.0 12167.61  6670.68  0.99680
 4899135  4842.14 12143.35  6661.38  57822.5    355.0 12154.90  6665.60  0.99683
 4908606  4837.03 12130.71  6656.35  57822.5    355.0 12142.16  6660.53  0.99686
 4918077  4831.90 12118.03  6651.29  57822.5    355.0 12129.36  6655.45  0.99688
 4927548  4826.76 12105.33  6646.25  57822.5    355.0 12116.54  6650.36  0.99692
 4937019  4821.62 12092.58  6641.18  57822.5    355.0 12103.65  6645.22  0.99696
 4946490  4816.49 12079.81  6636.09  57822.5    355.0 12090.74  6640.09  0.99699
 4955962  4811.35 12066.98  6631.00  57822.5    355.0 12077.77  6634.94  0.99703
 4965433  4806.21 12054.13  6625.90  57822.5    355.0 12064.76  6629.79  0.99707
 4974904  4801.04 12041.23  6620.77  57822.5    355.0 12051.69  6624.62  0.99711
 4984375  4795.88 12028.30  6615.62  57822.5    355.0 12038.58  6619.38  0.99714
 4993846  4790.70 12015.32  6610.44  57822.5    355.0 12025.42  6614.14  0.99721
 5003317  4785.52 12002.29  6605.25  57822.5    355.0 12012.18  6608.86  0.99726
 5012788  4780.31 11989.20  6600.00  57822.5    355.0 11998.90  6603.55  0.99731
 5022260  4775.11 11976.09  6594.76  57822.5    355.0 11985.54  6598.25  0.99736
 5031731  4769.90 11962.92  6589.48  57822.5    355.0 11972.13  6592.86  0.99743
 5041202  4764.67 11949.68  6584.16  57822.5    355.0 11958.65  6587.46  0.99750
 5050673  4759.42 11936.39  6578.82  57822.5    355.0 11945.09  6582.01  0.99756
 5060144  4754.17 11923.06  6573.09  57822.5    355.0 11931.47  6576.19  0.99764
 5069615  4748.91 11909.68  6567.66  57822.5    355.0 11917.79  6570.63  0.99773
 5079087  4743.64 11896.23  6562.18  57822.5    355.0 11904.00  6565.06  0.99782
 5088558  4738.34 11882.73  6556.67  57822.5    355.0 11890.18  6559.40  0.99791
 5098029  4733.06 11869.18  6551.12  57822.5    355.0 11876.24  6553.73  0.99800
 5107500  4727.72 11855.56  6545.52  57822.5    355.0 11862.26  6547.99  0.99812
 5116971  4722.37 11841.89  6539.88  57822.5    355.0 11848.21  6542.20  0.99821
 5126442  4717.03 11828.14  6534.19  57822.5    355.0 11834.03  6536.37  0.99834
 5135913  4711.65 11814.34  6528.47  57822.5    355.0 11819.79  6530.49  0.99847
 5145385  4706.25 11800.49  6522.70  57822.5    355.0 11805.48  6524.53  0.99859
 5154856  4700.84 11786.55  6516.85  57822.5    355.0 11791.07  6518.51  0.99872
 5164327  4695.38 11772.58  6510.97  57822.5    355.0 11776.58  6512.44  0.99887
 5173798  4689.94 11758.55  6505.05  57822.5    355.0 11762.00  6506.36  0.99902
 5183269  4684.49 11744.49  6499.13  57822.5    355.0 11747.35  6500.17  0.99917
 5192740  4678.98 11730.41  6493.14  57822.5    355.0 11732.65  6493.99  0.99936
 5202212  4673.47 11716.29  6487.17  57822.5    355.0 11717.91  6487.75  0.99954
 5211683  4667.95 11702.19  6481.19  57822.5    355.0 11703.06  6481.50  0.99974
 5221154  4662.43 11688.12  6475.21  57822.5    355.0 11688.23  6475.24  0.99997
 5230625  4656.89 11674.06  6469.26  57822.5    355.0 11673.31  6468.96  1.00020
 5240096  4651.34 11660.03  6463.31  57822.5    355.0 11658.39  6462.69  1.00047
 5249567  4645.78 11646.04  6457.40  57822.5    355.0 11643.40  6456.41  1.00074
 5259038  4640.22 11632.10  6451.53  57822.5    355.0 11628.46  6450.16  1.00104
 5268510  4634.68 11618.23  6445.68  57822.5    355.0 11613.46  6443.92  1.00136
 5277981  4629.10 11604.45  6439.95  57822.5    355.0 11598.45  6437.70  1.00172
 5287452  4623.54 11590.74  6434.23  57822.5    355.0 11583.45  6431.51  1.00211
 5296923  4617.98 11577.17  6428.59  57822.5    355.0 11568.46  6425.34  1.00251
 5306394  4612.42 11563.69  6423.05  57822.5    355.0 11553.47  6419.26  1.00295
 5315865  4606.86 11550.30  6417.58  57822.5    355.0 11538.47  6413.20  1.00340
 5325337  4601.29 11537.08  6412.22  57822.5    355.0 11523.49  6407.20  1.00393
 5334808  4595.73 11524.00  6406.96  57822.5    355.0 11508.59  6401.25  1.00447
 5344279  4590.20 11511.07  6401.83  57822.5    355.0 11493.68  6395.37  1.00503
 5353750  4584.65 11498.28  6396.81  57822.5    355.0 11478.83  6389.57  1.00565
 5363221  4579.13 11485.68  6391.90  57822.5    355.0 11464.02  6383.88  1.00632
 5372692  4573.60 11473.24  6387.18  57822.5    355.0 11449.25  6378.24  1.00701
 5382163  4568.11 11461.00  6382.57  57822.5    355.0 11434.53  6372.72  1.00773
 5391635  4562.63 11448.95  6378.09  57822.5    355.0 11419.86  6367.25  1.00852
 5401106  4557.12 11437.04  6373.73  57822.5    355.0 11405.24  6361.88  1.00931
 5410577  4551.63 11425.21  6369.44  57822.5    355.0 11390.61  6356.56  1.01016
 5420048  4546.17 11413.45  6365.23  57822.5    355.0 11376.02  6351.28  1.01099
 5429519  4540.64 11401.75  6361.07  57822.5    355.0 11361.43  6346.04  1.01187
 5438990  4535.10 11390.06  6356.92  57822.5    355.0 11346.78  6340.82  1.01277
 5448462  4529.58 11378.33  6352.81  57822.5    355.0 11332.14  6335.58  1.01365
 5457933  4523.98 11366.53  6348.65  57822.5    355.0 11317.42  6330.34  1.01453
 5467404  4518.40 11354.65  6344.45  57822.5    355.0 11302.71  6325.08  1.01539
 5476875  4512.76 11342.62  6340.20  57822.5    355.0 11287.88  6319.75  1.01625
 5486346  4507.08 11330.44  6335.90  57822.5    355.0 11272.98  6314.41  1.01708
 5495817  4501.34 11318.08  6331.47  57822.5    355.0 11258.01  6309.03  1.01788
 5505288  4495.59 11305.51  6326.94  57822.5    355.0 11242.92  6303.54  1.01866
 5514760  4489.74 11292.66  6322.26  57822.5    355.0 11227.74  6297.97  1.01941
 5524231  4483.87 11279.55  6317.42  57822.5    355.0 11212.41  6292.28  1.02009
 5533702  4477.91 11266.11  6312.39  57822.5    355.0 11196.95  6286.50  1.02073
 5543173  4471.89 11252.31  6307.17  57822.5    355.0 11181.33  6280.57  1.02130
 5552644  4465.80 11238.15  6301.74  57822.5    355.0 11165.57  6274.53  1.02182
 5562115  4459.62 11223.59  6296.08  57822.5    355.0 11149.63  6268.34  1.02228
 5571587  4453.33 11208.58  6290.15  57822.5    355.0 11133.52  6261.99  1.02264
 5581058  4447.01 11193.11  6283.94  57822.5    355.0 11117.22  6255.46  1.02291
 5590529  4440.55 11177.20  6277.49  57822.5    355.0 11100.74  6248.78  1.02313
 5600000  4434.01 11160.93  6270.81  57822.5    355.0 11084.12  6241.96  1.02328
 5600000  4434.00 11160.93  6270.81  57822.5    355.0 11084.12  6241.96  1.02328
 5607562  4428.71 11143.48  6250.45  57822.5    355.0 11066.56  6221.60  1.02334
 5615125  4423.35 11125.59  6230.90  57822.5    355.0 11048.66  6202.08  1.02339
 5622688  4417.97 11106.97  6211.54  57822.5    355.0 11030.13  6182.81  1.02340
 5630250  4412.53 11088.30  6192.14  57822.5    355.0 11011.64  6163.54  1.02337
 5637812  4407.05 11068.49  6172.84  57822.5    355.0 10992.06  6144.34  1.02334
 5645375  4401.53 11048.68  6153.54  57822.5    355.0 10972.51  6125.17  1.02330
 5652938  4395.99 11027.39  6133.00  57822.5    355.0 10951.53  6104.78  1.02325
 5660500  4390.37 11006.27  6112.59  57822.5    355.0 10930.72  6084.53  1.02321
 5668062  4384.74 10985.33  6092.33  57822.5    355.0 10910.10  6064.43  1.02316
 5675625  4379.06 10964.63  6072.22  57822.5    355.0 10889.64  6044.46  1.02311
 5683188  4373.36 10944.16  6052.29  57822.5    355.0 10869.39  6024.63  1.02309
 5690750  4367.63 10923.98  6032.60  57822.5    355.0 10849.39  6005.04  1.02308
 5698312  4361.85 10904.10  6013.12  57822.5    355.0 10829.58  5985.64  1.02311
 5705875  4356.09 10884.55  5993.83  57822.5    355.0 10810.04  5966.38  1.02313
 5713438  4350.31 10865.33  5974.79  57822.5    355.0 10790.69  5947.34  1.02322
 5721000  4344.50 10846.46  5955.95  57822.5    355.0 10771.58  5928.45  1.02334
 5721000  4051.93 10354.84  5579.08    943.0    165.0 10283.36  5553.31  1.02334
 5724572  4047.49 10338.24  5570.33    943.0    165.0 10266.65  5544.53  1.02341
 5728143  4043.07 10321.67  5561.62    943.0    165.0 10249.98  5535.76  1.02350
 5731714  4038.66 10305.20  5552.96    943.0    165.0 10233.33  5527.03  1.02359
 5735286  4034.23 10288.77  5544.32    943.0    165.0 10216.72  5518.34  1.02369
 5738857  4029.85 10272.41  5535.75    943.0    165.0 10200.12  5509.69  1.02380
 5742428  4025.46 10256.13  5527.24    943.0    165.0 10183.59  5501.05  1.02393
 5746000  4021.08 10239.91  5518.76    943.0    165.0 10167.05  5492.48  1.02407
 5749572  4016.71 10223.77  5510.34    943.0    165.0 10150.58  5483.93  1.02421
 5753143  4012.35 10207.72  5501.96    943.0    165.0 10134.14  5475.41  1.02438
 5756714  4008.01 10191.73  5493.65    943.0    165.0 10117.74  5466.96  1.02456
 5760286  4003.66 10175.80  5485.36    943.0    165.0 10101.36  5458.51  1.02475
 5763857  3999.36 10159.96  5477.11    943.0    165.0 10085.03  5450.08  1.02497
 5767428  3995.04 10144.17  5468.94    943.0    165.0 10068.75  5441.70  1.02517
 5771000  3990.74 10128.40  5460.77    943.0    165.0 10052.48  5433.36  1.02537
 5777334  3983.09 10100.56  5446.37    943.0    165.0 10023.66  5418.59  1.02577
 5783666  3975.50 10072.94  5432.15    943.0    165.0  9995.05  5404.03  1.02618
 5790000  3967.92 10045.52  5418.11    943.0    165.0  9966.68  5389.65  1.02659
 5796334  3960.32 10018.25  5404.28    943.0    165.0  9938.51  5375.49  1.02698
 5802666  3952.77  9991.14  5390.60    943.0    165.0  9910.51  5361.48  1.02735
 5809000  3945.20  9964.14  5377.08    943.0    165.0  9882.76  5347.69  1.02768
 5815334  3937.65  9937.27  5363.72    943.0    165.0  9855.23  5334.04  1.02799
 5821666  3930.08  9910.48  5350.50    943.0    165.0  9827.86  5320.63  1.02825
 5828000  3922.52  9883.70  5337.40    943.0    165.0  9800.72  5307.40  1.02848
 5834334  3914.90  9857.00  5324.43    943.0    165.0  9773.80  5294.32  1.02863
 5840666  3907.30  9830.29  5311.56    943.0    165.0  9747.09  5281.43  1.02869
 5847000  3899.70  9803.58  5298.81    943.0    165.0  9720.59  5268.79  1.02872
 5853334  3892.06  9776.83  5286.16    943.0    165.0  9694.30  5256.27  1.02863
 5859666  3884.40  9750.02  5273.59    943.0    165.0  9668.24  5243.97  1.02844
 5866000  3876.71  9723.11  5261.07    943.0    165.0  9642.39  5231.80  1.02815
 5872334  3868.98  9696.07  5248.56    943.0    165.0  9616.69  5219.79  1.02774
 5878666  3861.23  9668.88  5236.10    943.0    165.0  9591.17  5207.92  1.02722
 5885000  3853.41  9641.44  5223.58    943.0    165.0  9565.79  5196.13  1.02659
 5891334  3845.55  9613.65  5210.91    943.0    165.0  9540.42  5184.33  1.02576
 5897666  3837.67  9585.41  5198.05    943.0    165.0  9515.03  5172.46  1.02484
 5904000  3829.72  9556.70  5184.88    943.0    165.0  9489.55  5160.47  1.02375
 5910334  3821.72  9527.44  5171.37    943.0    165.0  9463.92  5148.26  1.02250
 5916666  3813.63  9497.75  5157.51    943.0    165.0  9438.02  5135.75  1.02113
 5923000  3805.55  9467.33  5143.10    943.0    165.0  9411.85  5122.88  1.01964
 5929334  3797.36  9436.13  5128.18    943.0    165.0  9385.32  5109.64  1.01809
 5935666  3789.10  9404.10  5112.60    943.0    165.0  9358.36  5095.91  1.01645
 5942000  3780.74  9371.31  5096.37    943.0    165.0  9330.93  5081.64  1.01474
 5948334  3772.35  9337.62  5079.42    943.0    165.0  9302.90  5066.75  1.01293
 5954666  3763.86  9303.11  5061.68    943.0    165.0  9274.23  5051.13  1.01109
 5961000  3755.31  9267.68  5043.06    943.0    165.0  9244.84  5034.74  1.00920
 5961000  3641.79  8981.87  4829.83    943.0    165.0  8959.72  4821.85  1.00920
